Mark 16:9,Jer 52:31,4,seven out day first
Mark 16:9,Exo 12:15,4,seven out day first
Mark 16:19,Jer 44:25,4,spoken god hand heaven
Mark 16:19,2 Chron 30:16,4,received god after hand
Mark 16:19,Ez 5:12,4,god after hand heaven
Luke 1:8,1 Chron 24:2,4,executed office priests before
Luke 1:8,2 Chron 8:14,4,god priests order before
Luke 1:9,2 Chron 26:16,4,burn incense went temple
Luke 1:13,Gen 16:11,5,name angel bear heard call
Luke 1:13,Gen 17:19,4,name wife bear call
Luke 1:15,Judges 13:14,4,drink neither strong wine
Luke 1:15,1 Sam 1:15,4,drink neither strong wine
Luke 1:15,Num 6:3,4,drink neither strong wine
Luke 1:15,Judges 13:7,5,drink womb neither strong wine
Luke 1:15,Num 28:7,4,holy drink strong wine
Luke 1:15,Deut 29:6,4,drink neither strong wine
Luke 1:16,2 Chron 30:6,4,god israel children turn
Luke 1:17,Zeph 3:20,4,people make turn before
Luke 1:17,2 Chron 25:8,4,power make go before
Luke 1:17,Est 4:8,4,people make go before
Luke 1:17,Deut 10:11,4,people go fathers before
Luke 1:17,1 Kin 8:33,4,people make turn before
Luke 1:17,Exo 32:1,4,people make go before
Luke 1:17,2 Chron 20:33,4,people prepared hearts fathers
Luke 1:17,2 Chron 1:10,4,people wisdom go before
Luke 1:17,Exo 23:27,4,people make turn before
Luke 1:17,Deut 4:10,4,people make children before
Luke 1:17,Num 32:17,4,children ready go before
Luke 1:17,1 Kin 9:6,4,children turn go before
Luke 1:20,Jer 5:14,4,because words behold speak
Luke 1:20,Jer 39:16,4,words behold day speak
Luke 1:25,Zech 8:23,4,men thus days take
Luke 1:25,2 Chron 20:25,4,among away days take
Luke 1:25,Josh 7:13,4,among away thus take
Luke 1:27,1 Sam 17:12,4,whose name david man
Luke 1:27,2 Sam 20:1,4,whose name david man
Luke 1:27,2 Sam 9:2,4,whose name house david
Luke 1:27,2 Sam 16:5,5,whose name house david man
Luke 1:31,Isa 7:14,4,name conceive call behold
Luke 1:32,1 Kin 5:5,4,throne god father david
Luke 1:32,1 Kin 8:25,4,throne god father david
Luke 1:32,1 Kin 8:20,4,throne god father david
Luke 1:32,2 Chron 6:16,4,throne god father david
Luke 1:32,2 Chron 6:10,4,throne god father david
Luke 1:32,1 Kin 3:6,4,throne great father david
Luke 1:32,2 Chron 1:8,4,great god father david
Luke 1:39,Jon 3:3,4,city days arose went
Luke 1:39,Judges 16:3,4,city arose went hill
Luke 1:65,Josh 21:11,4,about country round hill
Luke 1:68,1 Chron 17:21,4,israel redeemed god people
Luke 1:68,Psa 106:48,4,israel god people blessed
Luke 1:68,Psa 68:35,4,israel god people blessed
Luke 1:68,Jer 23:2,4,israel god people visited
Luke 1:68,1 Chron 16:36,4,israel god people blessed
Luke 1:73,Gen 26:3,4,sware abraham oath father
Luke 1:74,2 Sam 19:9,4,delivered hand out enemies
Luke 1:74,Josh 24:10,4,delivered would hand out
Luke 1:74,Judges 2:18,4,delivered hand out enemies
Luke 1:74,1 Sam 12:10,4,serve hand out enemies
Luke 1:74,1 Sam 12:11,4,delivered hand out enemies
Luke 1:74,2 Chron 25:20,4,would hand might enemies
Luke 1:74,Psa 69:4,4,would being without enemies
Luke 1:74,2 Kin 17:39,4,hand fear out enemies
Luke 1:74,Judges 2:23,4,delivered hand without out
Luke 1:74,Mic 4:10,4,delivered hand out enemies
Luke 1:74,2 Sam 22:1,4,delivered hand out enemies
Luke 1:79,Job 10:22,4,death darkness light shadow
Luke 1:79,Psa 107:10,4,death darkness sit shadow
Luke 1:79,Isa 9:2,4,death darkness light shadow
Luke 1:79,Job 12:22,4,death darkness light shadow
Luke 1:79,Jer 13:16,6,death give darkness light feet shadow
Luke 2:1,Exo 2:11,4,days pass went out
Luke 2:3,Ez 2:1,4,city one every went
Luke 2:3,Neh 7:6,4,city one every went
Luke 2:3,1 Kin 22:36,4,city own every went
Luke 2:4,2 Chron 24:16,4,city because house david
Luke 2:4,Amos 5:3,4,city house went out
Luke 2:4,Neh 12:37,4,city house david went
Luke 2:4,2 Sam 6:12,5,city because house david went
Luke 2:4,1 Kin 9:24,4,city house david out
Luke 2:4,2 Chron 8:11,5,city because house david out
Luke 2:4,2 Kin 10:25,4,city house went out
Luke 2:4,Jer 21:12,4,because house david out
Luke 2:4,1 Sam 18:16,4,because david went out
Luke 2:4,2 Sam 11:17,4,city david went out
Luke 2:4,2 Sam 11:13,4,house david went out
Luke 2:4,1 Kin 8:16,4,city house david out
Luke 2:4,1 Chron 15:25,4,house david went out
Luke 2:4,Judges 20:31,4,city house went out
Luke 2:4,Deut 22:21,4,city because house out
Luke 2:7,2 Chron 7:22,4,because brought laid forth
Luke 2:10,Est 8:17,4,good people joy fear
Luke 2:10,Jer 32:42,4,great good people bring
Luke 2:15,Jer 50:6,4,gone shepherds away go
Luke 2:15,Jer 46:16,4,made one go another
Luke 2:22,Est 4:16,4,days according law present
Luke 2:24,Lev 5:11,4,young two turtledoves pigeons
Luke 2:24,Lev 15:14,4,young two turtledoves pigeons
Luke 2:24,Lev 5:7,4,young two turtledoves pigeons
Luke 2:24,Lev 14:22,4,young two turtledoves pigeons
Luke 2:24,Lev 14:30,4,offer young turtledoves pigeons
Luke 2:24,Num 29:13,4,offer sacrifice young two
Luke 2:24,Num 28:19,4,offer sacrifice young two
Luke 2:24,Lev 1:14,4,sacrifice young turtledoves pigeons
Luke 2:25,2 Sam 16:5,4,whose man behold name
Luke 2:25,Ezek 21:2,4,israel holy man jerusalem
Luke 2:25,Jer 44:2,4,israel man behold jerusalem
Luke 2:25,Ezek 24:2,4,same man jerusalem name
Luke 2:25,1 Sam 9:2,4,whose israel man name
Luke 2:25,1 Chron 22:9,4,israel man behold name
Luke 2:25,Amos 2:7,4,holy same man name
Luke 2:25,Ezek 43:7,4,israel holy man name
Luke 2:25,2 Sam 20:1,4,whose israel man name
Luke 2:25,Zech 6:12,4,whose man behold name
Luke 2:34,Jer 44:11,4,israel set against behold
Luke 2:34,Ezek 38:17,4,israel spoken many against
Luke 2:34,Jer 35:17,4,israel spoken against behold
Luke 2:34,Ezek 4:3,4,israel set against sign
Luke 2:36,Gen 47:28,4,seven lived age years
Luke 2:37,Gen 1:14,4,god years night day
Luke 2:40,Exo 31:3,4,god wisdom spirit filled
Luke 2:40,Exo 35:31,4,god wisdom spirit filled
Luke 2:41,Zech 14:16,4,feast every year jerusalem
Luke 2:42,2 Kin 21:1,4,twelve old years jerusalem
Luke 2:42,Exo 38:26,4,old after years went
Luke 2:42,2 Chron 33:1,4,twelve old years jerusalem
Luke 2:46,Josh 9:16,4,days after three pass
Luke 2:46,2 Chron 20:25,4,both days three found
Luke 2:46,Josh 3:2,4,days after three pass
Luke 2:48,Judges 14:16,4,father mother hast behold
Luke 2:48,1 Kin 1:6,4,father mother hast why
Luke 3:4,Isa 40:3,6,wilderness prepare make way voice straight
Luke 3:4,Isa 42:16,4,paths make way straight
Luke 3:4,Jer 45:1,4,prophet written book words
Luke 3:4,Josh 1:8,4,make way written book
Luke 3:5,Isa 40:4,9,mountain made crooked straight every hill rough valley low
Luke 3:5,Ezek 20:28,4,made brought every hill
Luke 3:8,Exo 3:11,4,god bring forth children
Luke 3:8,1 Kin 21:13,4,stones god forth children
Luke 3:8,Lev 24:23,4,stones bring forth children
Luke 3:9,Gen 1:12,4,good forth tree fruit
Luke 3:9,Jer 22:7,4,fire down cast every
Luke 3:9,Josh 10:27,4,trees down cast laid
Luke 3:9,Judges 9:11,4,good tree trees fruit
Luke 3:9,Song 2:3,4,tree trees down fruit
Luke 3:9,Ezek 19:12,4,fire down cast fruit
Luke 3:9,Jon 1:5,4,forth down cast every
Luke 3:9,Psa 1:3,4,forth tree fruit bringeth
Luke 3:9,2 Kin 3:25,5,good trees down cast every
Luke 3:9,Judges 9:48,4,trees down laid axe
Luke 3:9,Deut 20:19,4,tree trees down axe
Luke 3:16,Lev 16:27,4,whose holy fire one
Luke 4:4,Dan 6:12,4,god answered every man
Luke 4:4,Deut 8:3,5,word live every bread man
Luke 4:4,Deut 1:41,4,god answered every man
Luke 4:4,Ezek 37:3,4,god live answered man
Luke 4:9,Jer 24:1,4,brought set jerusalem temple
Luke 4:9,Dan 5:3,4,brought god jerusalem temple
Luke 4:9,Ez 6:5,4,brought god jerusalem temple
Luke 4:9,Ez 5:14,4,brought god jerusalem temple
Luke 4:10,Psa 91:11,4,give angels charge keep
Luke 4:11,Psa 91:12,7,lest stone bear dash against hands foot
Luke 4:14,Num 11:24,4,about went round out
Luke 4:14,Jer 52:7,4,about went round out
Luke 4:14,Exo 13:18,4,about through went out
Luke 4:17,Dan 12:1,4,delivered written book found
Luke 4:18,Isa 61:1,8,because anointed liberty spirit captives brokenhearted sent preach
Luke 4:25,Exo 31:17,4,six israel days heaven
Luke 4:25,1 Chron 21:12,8,months israel days three famine land years throughout
Luke 4:25,Ez 5:11,5,many israel great years heaven
Luke 4:25,Exo 10:22,4,days three land heaven
Luke 4:25,1 Kin 2:11,4,israel days three years
Luke 4:25,2 Sam 5:5,5,months six israel three years
Luke 4:25,Ezek 38:17,4,many israel days years
Luke 4:25,1 Chron 3:4,4,months six three years
Luke 4:25,2 Chron 2:17,4,six israel three land
Luke 4:25,2 Chron 36:9,4,months days three years
Luke 4:25,2 Sam 21:1,4,days three famine years
Luke 4:25,2 Kin 17:5,4,three land years throughout
Luke 4:25,Num 2:32,4,six israel three throughout
Luke 4:25,2 Sam 24:13,6,months days three famine land years
Luke 4:25,Deut 32:7,4,many days years tell
Luke 4:25,Ezek 4:5,4,israel days three years
Luke 4:25,Gen 41:29,4,land great years throughout
Luke 4:25,Ezek 38:8,5,many israel days land years
Luke 4:29,2 Chron 33:15,4,city cast out built
Luke 4:29,Judges 6:30,4,city down cast out
Luke 4:29,Judges 6:28,4,city down cast built
Luke 4:29,Isa 14:19,4,down cast thrust out
Luke 4:30,Prov 7:8,4,passing through went way
Luke 4:33,Ezek 9:1,4,cried voice loud man
Luke 4:34,Hos 11:9,4,holy god one destroy
Luke 4:34,2 Chron 35:21,4,what god who destroy
Luke 4:36,Neh 4:2,4,what spake themselves out
Luke 4:37,Num 11:24,4,about went round out
Luke 4:37,Jer 6:3,4,about every place round
Luke 4:37,2 Kin 11:8,4,about every round out
Luke 4:37,Lev 25:31,4,about country round out
Luke 4:37,Jer 52:7,4,about went round out
Luke 4:37,Ezek 6:13,4,about every place round
Luke 4:37,1 Sam 14:21,4,about country went round
Luke 4:37,Ezek 8:10,4,about every went round
Luke 4:37,Lev 14:41,4,about place round out
Luke 4:37,1 Kin 22:36,4,about country every went
Luke 4:37,Judges 7:21,4,about every place round
Luke 4:37,2 Chron 23:7,4,about every round out
Luke 4:37,Neh 12:28,4,about country round out
Luke 4:42,Deut 1:33,4,should place went day
Luke 5:1,1 Chron 28:2,4,people god hear stood
Luke 5:1,Isa 1:10,4,word people god hear
Luke 5:3,Deut 33:3,4,people one down sat
Luke 5:3,Josh 5:6,4,land would people out
Luke 5:3,Exo 32:1,4,land people down out
Luke 5:3,Exo 32:7,4,land people down out
Luke 5:3,Ez 10:1,4,prayed people down out
Luke 5:3,2 Sam 2:13,4,one down sat out
Luke 5:3,2 Kin 11:19,4,land people down sat
Luke 5:3,Dan 8:9,4,little land one out
Luke 5:3,Isa 18:2,4,land people down out
Luke 5:3,Ezek 36:20,4,land people entered out
Luke 5:8,2 Kin 1:13,4,knees o fell man
Luke 5:11,Judges 2:12,4,brought followed land forsook
Luke 5:12,Josh 6:5,4,city make pass man
Luke 5:12,2 Kin 5:7,4,make leprosy pass man
Luke 5:12,Job 34:29,5,make who face behold man
Luke 5:12,Judges 19:22,4,city certain behold man
Luke 5:12,Jer 50:44,4,make who behold man
Luke 5:12,Ezek 9:8,4,wilt face fell pass
Luke 5:12,1 Sam 9:6,4,city pass behold man
Luke 5:12,Josh 6:20,4,city fell pass man
Luke 5:12,2 Sam 1:2,4,fell pass behold man
Luke 5:12,Jer 49:19,4,make who behold man
Luke 5:12,Ezek 11:13,6,full wilt make face fell pass
Luke 5:13,Judges 6:21,4,departed hand forth touched
Luke 5:14,Deut 1:41,4,according go commanded man
Luke 5:14,Josh 17:4,4,according priest commanded moses
Luke 5:14,Exo 38:21,4,according priest testimony moses
Luke 5:14,2 Kin 11:9,5,according priest go commanded man
Luke 5:14,2 Chron 23:8,5,according priest go commanded man
Luke 5:14,1 Kin 2:2,4,shew go man thyself
Luke 5:14,Lev 9:7,5,offer go commanded moses thyself
Luke 5:14,2 Kin 14:6,4,according commanded moses man
Luke 5:17,Gen 4:14,4,every pass day out
Luke 5:17,1 Chron 20:1,4,jerusalem power pass out
Luke 5:17,Ezek 33:21,4,jerusalem pass day out
Luke 5:17,Exo 16:4,5,certain every law day out
Luke 5:18,1 Kin 20:39,4,means brought behold man
Luke 5:18,Dan 8:15,4,sought behold before man
Luke 5:18,Zech 3:8,4,men bring behold before
Luke 5:18,Judges 19:22,4,men bring behold man
Luke 5:18,Gen 19:8,4,men bring behold man
Luke 5:18,Dan 3:13,4,men brought bring before
Luke 5:18,Dan 7:13,4,brought behold before man
Luke 5:19,Neh 9:11,4,through went midst before
Luke 5:19,Num 33:8,4,through went midst before
Luke 5:19,2 Sam 2:24,4,down way went before
Luke 5:19,Deut 1:33,4,what way went before
Luke 5:19,Num 22:32,4,because way went before
Luke 5:19,Judges 14:18,4,what down went before
Luke 5:19,Deut 1:22,4,what bring way before
Luke 5:19,2 Sam 19:18,4,what down went before
Luke 5:24,2 Kin 5:15,4,know earth man take
Luke 5:24,Gen 28:2,4,house arise go take
Luke 5:24,Deut 20:7,4,house go man take
Luke 5:24,Gen 43:13,4,arise go man take
Luke 5:25,Gen 24:7,4,house took god before
Luke 5:25,Ez 10:6,4,house rose god before
Luke 5:27,Ruth 2:18,4,forth after went saw
Luke 5:33,Est 4:16,4,likewise drink fast eat
Luke 5:36,Deut 24:5,4,man taken new out
Luke 5:37,Job 32:19,4,bottles burst new wine
Luke 5:37,Josh 9:13,4,bottles old new wine
Luke 6:1,Josh 3:2,4,after through went pass
Luke 6:4,2 Chron 35:8,4,god house priests gave
Luke 6:4,Dan 6:10,4,god house went gave
Luke 6:4,Judges 9:27,4,god house went eat
Luke 6:4,Ez 10:6,4,god house went eat
Luke 6:4,Ez 7:24,4,god house priests lawful
Luke 6:8,Ezek 8:11,4,stood hand midst man
Luke 6:8,1 Sam 22:17,4,stood knew hand forth
Luke 6:9,Eccl 5:18,4,life good days one
Luke 6:9,Gen 3:22,4,life good one evil
Luke 6:9,Prov 31:12,4,life good days evil
Luke 6:10,Judges 19:22,4,about forth round man
Luke 6:10,2 Kin 11:8,4,about hand round man
Luke 6:10,2 Chron 23:7,4,about hand round man
Luke 6:10,Josh 21:44,4,about hand round man
Luke 6:10,1 Sam 26:23,4,stretch hand forth man
Luke 6:10,2 Chron 23:10,4,about hand round man
Luke 6:10,2 Kin 11:11,4,about hand round man
Luke 6:10,Exo 9:22,4,stretch hand forth man
Luke 6:12,Jer 39:4,4,night went pass out
Luke 6:12,Exo 19:3,4,mountain god went out
Luke 6:12,Zech 8:23,4,god days pass out
Luke 6:12,Dan 2:45,4,mountain god pass out
Luke 6:12,Exo 2:11,4,days went pass out
Luke 6:12,2 Kin 19:35,4,night went pass out
Luke 6:17,Josh 6:5,4,great people down hear
Luke 6:17,Jer 44:15,4,great stood people multitude
Luke 6:17,Josh 3:16,5,stood people plain down sea
Luke 6:17,Josh 11:4,4,people multitude out sea
Luke 6:17,Ezek 47:8,4,down healed out sea
Luke 6:17,Ezek 38:15,4,great people company out
Luke 6:17,Ez 10:1,4,great people down out
Luke 6:17,Josh 1:4,4,great coast down sea
Luke 6:17,Exo 11:8,4,great people down out
Luke 6:17,Josh 16:3,4,coast down out sea
Luke 6:17,Isa 18:2,4,people down out sea
Luke 6:17,Judges 9:37,4,people plain company down
Luke 6:20,Dan 4:34,4,kingdom lifted blessed eyes
Luke 6:23,Neh 9:32,4,great fathers prophets day
Luke 6:23,Neh 12:43,4,great rejoice joy day
Luke 6:30,1 Sam 30:22,4,give away every man
Luke 6:42,Isa 58:7,4,own cast out thyself
Luke 6:43,Gen 1:11,4,tree bring fruit forth
Luke 6:43,Gen 1:12,4,good tree fruit forth
Luke 6:43,Ezek 17:8,4,good bring fruit forth
Luke 6:43,Ezek 47:12,4,bring fruit neither forth
Luke 6:43,Psa 1:3,4,tree fruit forth bringeth
Luke 6:45,Lam 3:38,4,good evil mouth out
Luke 6:45,Jer 44:17,4,evil mouth forth out
Luke 6:45,Prov 10:31,4,mouth forth bringeth out
Luke 6:45,Gen 3:22,4,good evil man forth
Luke 6:45,Prov 15:28,4,heart evil mouth out
Luke 6:45,Jer 9:8,4,heart speaketh mouth out
Luke 6:48,Zech 8:9,4,foundation built house laid
Luke 6:49,Job 2:3,4,without against earth man
Luke 7:8,Eccl 8:9,4,one another under man
Luke 7:8,2 Kin 12:4,4,set one cometh man
Luke 7:8,Ezek 15:7,4,set one another go
Luke 7:8,Ezek 33:30,4,one another cometh man
Luke 7:11,Josh 6:15,4,city after pass day
Luke 7:11,Josh 6:20,4,city people pass went
Luke 7:11,Exo 33:8,4,people after pass went
Luke 7:11,Josh 11:4,4,people many much went
Luke 7:11,Josh 8:14,4,city people pass went
Luke 7:11,Joel 2:2,4,people many after day
Luke 7:11,Est 8:17,4,city people many day
Luke 7:11,Exo 16:27,4,people pass went day
Luke 7:11,Gen 50:20,4,people much pass day
Luke 7:11,Ez 10:13,4,people many much day
Luke 7:11,1 Sam 18:30,4,after much pass went
Luke 7:12,2 Sam 13:34,4,people much behold man
Luke 7:12,1 Kin 17:10,4,city gate behold widow
Luke 7:12,Gen 19:8,4,only behold man out
Luke 7:12,1 Kin 21:13,4,city carried people out
Luke 7:12,Judges 9:43,4,city people behold out
Luke 7:12,Deut 22:24,4,city gate man out
Luke 7:12,Judges 4:22,4,dead behold man out
Luke 7:12,Deut 21:19,4,city mother gate out
Luke 7:12,2 Sam 19:8,4,people gate behold man
Luke 7:12,Judges 9:35,4,city people gate out
Luke 7:12,Judges 9:33,4,city people behold out
Luke 7:12,2 Sam 20:22,4,city people man out
Luke 7:12,2 Sam 20:21,4,city only behold man
Luke 7:12,2 Chron 6:5,4,city people man out
Luke 7:16,1 Sam 4:17,4,among great people god
Luke 7:16,Hag 1:12,4,people god prophet fear
Luke 7:16,Josh 24:17,4,among great people god
Luke 7:17,Num 11:31,4,about went forth round
Luke 7:17,Jer 52:7,4,about went forth round
Luke 7:22,2 Kin 20:5,4,heard tell go seen
Luke 7:22,2 Sam 18:21,4,what tell go seen
Luke 7:24,1 Chron 17:21,4,what people went out
Luke 7:24,Judges 1:16,4,wilderness people went out
Luke 7:24,Num 21:23,4,wilderness people went out
Luke 7:24,Exo 13:18,4,wilderness people went out
Luke 7:25,1 Kin 20:39,4,behold out went man
Luke 7:25,1 Kin 19:13,4,what behold out went
Luke 7:25,Judges 19:24,4,what behold out man
Luke 7:25,Ezek 9:2,4,clothed behold went man
Luke 7:25,Est 9:4,4,kings out went man
Luke 7:25,Est 4:11,4,live kings out man
Luke 7:26,Judges 14:18,4,what went than out
Luke 7:27,Ezek 44:4,4,face way behold before
Luke 7:27,Exo 23:20,4,send way behold before
Luke 7:27,Gen 24:40,4,send whom way before
Luke 7:27,Mal 3:1,7,prepare send whom messenger way behold before
Luke 7:36,2 Sam 12:17,4,would house went eat
Luke 7:36,Ruth 4:1,4,one down went sat
Luke 7:36,2 Sam 2:13,4,one down went sat
Luke 7:36,1 Sam 20:24,4,meat down eat sat
Luke 7:36,Jer 36:12,4,house down went sat
Luke 7:36,2 Sam 11:13,4,house down went eat
Luke 7:36,1 Kin 21:4,4,would house down eat
Luke 7:36,Judges 19:15,4,house down went sat
Luke 7:37,Ezek 8:14,4,house brought behold sat
Luke 7:39,1 Sam 17:26,4,what who spake man
Luke 7:39,2 Chron 10:16,4,what would man saw
Luke 7:39,1 Kin 13:26,4,prophet who spake man
Luke 7:41,Exo 30:23,4,fifty two five hundred
Luke 7:41,Exo 38:26,4,fifty one five hundred
Luke 7:41,Num 16:2,4,fifty certain two hundred
Luke 7:44,Gen 43:24,4,feet washed house water
Luke 8:1,1 Kin 22:36,4,city every went throughout
Luke 8:1,Ezek 21:7,4,god tidings every pass
Luke 8:1,Josh 6:20,4,city every pass went
Luke 8:2,Ez 2:1,4,been whom went out
Luke 8:2,Neh 7:6,4,been whom went out
Luke 8:4,2 Sam 20:22,4,city people every out
Luke 8:4,Est 8:11,4,city people together every
Luke 8:4,2 Kin 10:18,4,people gathered together much
Luke 8:4,Neh 8:1,4,people gathered together spake
Luke 8:4,1 Sam 5:11,4,city people gathered together
Luke 8:4,Num 21:23,4,people gathered together out
Luke 8:4,Exo 32:1,4,people gathered together out
Luke 8:4,Num 16:3,4,gathered together much every
Luke 8:4,2 Chron 32:4,4,people gathered together much
Luke 8:4,2 Chron 32:6,5,city people gathered together spake
Luke 8:5,Judges 19:27,4,down way went out
Luke 8:5,2 Sam 2:13,4,down went side out
Luke 8:5,2 Sam 11:17,4,some went fell out
Luke 8:10,2 Chron 2:12,4,kingdom given god might
Luke 8:12,Zech 7:12,4,lest should hear hearts
Luke 8:12,Ezek 13:2,4,word hear hearts out
Luke 8:15,Ezek 17:8,4,good bring fruit forth
Luke 8:22,2 Kin 10:25,4,pass go went forth
Luke 8:22,1 Sam 14:1,4,day pass go side
Luke 8:25,Judges 10:18,4,what one another man
Luke 8:25,Gen 42:28,4,what afraid one another
Luke 8:25,Ezek 33:30,4,what one another man
Luke 8:27,2 Kin 8:3,5,land house out forth went
Luke 8:27,Ruth 1:1,4,land certain man went
Luke 8:27,Ruth 1:7,4,land out forth went
Luke 8:27,2 Sam 16:5,4,house out man forth
Luke 8:27,Judges 20:1,4,land out man went
Luke 8:27,Exo 12:46,4,house out neither forth
Luke 8:27,Num 33:1,4,land out forth went
Luke 8:27,Ezek 20:8,4,land out neither man
Luke 8:27,Amos 5:3,5,city house out forth went
Luke 8:27,Est 4:1,4,city out went clothes
Luke 8:27,Gen 10:11,5,city land out forth went
Luke 8:27,Amos 5:19,4,house met man went
Luke 8:27,Judges 19:22,5,city house certain man forth
Luke 8:27,Judges 19:23,4,house out man went
Luke 8:27,Josh 8:17,4,city out man went
Luke 8:27,Josh 8:14,4,city out time went
Luke 8:27,Jer 39:4,4,city out forth went
Luke 8:27,Ezek 21:19,5,city land out man forth
Luke 8:27,Jer 2:6,4,land out neither man
Luke 8:27,Num 26:4,4,land out forth went
Luke 8:27,Judges 17:8,4,city house out man
Luke 8:27,Jer 38:8,4,house out forth went
Luke 8:27,Ezek 9:7,4,city house forth went
Luke 8:27,Jer 37:12,4,land out forth went
Luke 8:27,2 Kin 10:25,5,city house out forth went
Luke 8:27,Josh 24:17,4,land house out went
Luke 8:27,Lev 25:33,4,city house out man
Luke 8:27,Deut 6:12,4,land house out forth
Luke 8:27,2 Kin 2:23,4,city out forth went
Luke 8:27,2 Sam 18:3,4,city out neither forth
Luke 8:27,Lev 14:45,4,city house out forth
Luke 8:27,1 Kin 8:16,4,city house out forth
Luke 8:27,1 Sam 7:2,4,abode house long time
Luke 8:27,Judges 19:15,4,city house man went
Luke 8:27,Judges 20:31,4,city house out went
Luke 8:27,Zech 8:10,4,out neither man went
Luke 8:27,Est 9:4,4,house out man went
Luke 8:27,1 Sam 9:16,4,land out time man
Luke 8:27,Judges 21:24,4,out time man went
Luke 8:27,Jer 52:7,4,city out forth went
Luke 8:27,Deut 8:14,4,land house out forth
Luke 8:27,Ezek 36:20,4,land out forth went
Luke 8:27,Judges 1:26,4,city land man went
Luke 8:27,Judges 1:24,4,city out man forth
Luke 8:27,Jer 34:13,4,land house out forth
Luke 8:27,1 Sam 1:3,4,city out man went
Luke 8:27,2 Sam 20:22,4,city out man went
Luke 8:27,Josh 2:1,4,land house out went
Luke 8:27,Exo 34:24,4,land out neither man
Luke 8:27,2 Chron 6:5,7,city land house out neither man forth
Luke 8:28,Num 24:16,4,god saw high most
Luke 8:28,2 Sam 22:7,4,cried god voice out
Luke 8:28,2 Chron 15:9,4,god saw fell out
Luke 8:28,Hag 1:12,4,god high before voice
Luke 8:28,Gen 21:17,4,what god voice out
Luke 8:28,2 Sam 18:28,4,down god fell before
Luke 8:28,1 Chron 17:21,4,what god before out
Luke 8:28,1 Sam 10:5,4,down god high before
Luke 8:28,Psa 18:6,5,cried god before voice out
Luke 8:28,2 Chron 18:31,4,cried god saw out
Luke 8:28,1 Sam 28:12,4,cried saw voice loud
Luke 8:28,Lev 9:24,4,saw fell before out
Luke 8:28,Exo 32:1,5,down what saw before out
Luke 8:28,Ezek 9:8,4,cried god fell out
Luke 8:28,Ez 10:1,4,down god before out
Luke 8:28,Num 33:52,4,down high before out
Luke 8:28,Deut 26:4,4,down god before out
Luke 8:28,2 Chron 20:19,4,god high voice loud
Luke 8:28,Judges 14:18,4,down what before out
Luke 8:28,Dan 3:15,4,down what god out
Luke 8:28,Dan 8:7,4,down saw before out
Luke 8:28,Neh 9:4,4,cried god voice loud
Luke 8:28,Deut 9:3,4,down god before out
Luke 8:28,2 Sam 19:18,4,down what fell before
Luke 8:28,Ezek 11:13,6,down cried god fell voice loud
Luke 8:29,Ezek 20:21,4,kept wilderness out man
Luke 8:33,2 Sam 23:21,4,down man went out
Luke 8:33,2 Chron 31:1,4,down man went out
Luke 8:33,Josh 8:19,4,ran place entered out
Luke 8:33,1 Chron 11:23,4,down man went out
Luke 8:34,1 Sam 19:18,4,done went fled told
Luke 8:34,Jer 39:4,4,city went saw fled
Luke 8:34,Ruth 2:18,4,city what went saw
Luke 8:34,2 Kin 23:17,4,city what done told
Luke 8:35,Est 6:6,4,what whom done man
Luke 8:35,1 Sam 4:16,4,what done out man
Luke 8:35,Gen 44:16,4,what whom found out
Luke 8:35,1 Chron 17:21,4,what whom went out
Luke 8:35,Gen 37:17,4,departed found went man
Luke 8:35,1 Kin 13:14,4,sitting found went man
Luke 8:35,Judges 14:18,4,what found went out
Luke 8:35,Judges 21:24,4,departed went out man
Luke 8:37,Jer 46:5,4,back fear about round
Luke 8:37,1 Sam 14:21,4,country about went round
Luke 8:37,Job 31:34,4,great fear went multitude
Luke 8:37,1 Sam 23:26,4,fear about went round
Luke 8:38,Jer 24:5,4,away whom sent out
Luke 8:38,Gen 45:24,4,departed away sent out
Luke 8:39,Josh 20:6,4,city own return house
Luke 8:39,2 Chron 24:16,4,city god house done
Luke 8:39,2 Chron 30:6,4,return god went throughout
Luke 8:39,Amos 5:3,4,city god house went
Luke 8:39,Deut 1:19,4,great god way went
Luke 8:39,1 Kin 22:36,4,city own went throughout
Luke 8:39,Deut 1:31,4,god how way went
Luke 8:39,2 Chron 16:9,4,shew done throughout whole
Luke 8:39,2 Sam 6:12,4,city god house went
Luke 8:39,Ez 5:8,4,great god house went
Luke 8:39,1 Sam 9:6,4,city god shew way
Luke 8:39,Josh 24:17,5,great god house way went
Luke 8:39,1 Sam 5:11,4,city own god throughout
Luke 8:39,Gen 39:9,4,great god house how
Luke 8:39,2 Sam 15:24,4,city god done went
Luke 8:39,Judges 20:31,4,city god house went
Luke 8:39,Est 9:4,4,great house went throughout
Luke 8:39,1 Sam 6:9,4,great own done way
Luke 8:39,Ezek 43:11,4,shew house done whole
Luke 8:41,Est 8:3,4,down besought feet fell
Luke 8:41,2 Kin 13:21,4,down feet behold man
Luke 8:42,Judges 20:31,4,about people one went
Luke 8:47,1 Sam 28:9,4,woman what how cause
Luke 8:47,Exo 32:1,5,people saw what down before
Luke 8:51,Deut 21:13,4,house father mother go
Luke 8:51,Judges 18:19,4,house father go man
Luke 8:56,1 Sam 17:26,4,what should done man
Luke 9:5,Ezek 21:4,4,off against go out
